gene,weight
FABP1,7.770515420725533e-06
PPM1L,-0.03223347933162982
ICA1L,0.05398437039359487
CTLA4,1.2683177590751429
ICOS,1.8417129737533382
RYBP,0.7007347396574206
PPP4R2,0.24025851432060996
CD200R1,-0.13727145114218045
GTPBP8,0.040757108166211364
NEPRO,0.19886064740637066
SPICE1,-0.03494124492495129
CCDC191,-0.03642736568383431
CADPS,2.186157207829799e-05
NKX6-1,3.507646712670804e-05
CDS1,-0.00021573466488536582
WDFY3,0.0005194092774706426
COX18,0.2813318446787554
PTPN13,-0.0018532652985346846
SYNPR,-1.1699947916449025e-05
ALB,-0.0010028957350676987
C3orf49,-9.354729793840224e-07
C4orf36,-0.0011293137704264855
THOC7,0.17217301722990896
ATXN7,-0.2174891057185689
PSMD6,0.25762784172967423
PRICKLE2,-1.3326412036242473e-05
ADAMTS9,7.769440054378157e-05
PPM1K,-0.20278546154420868
ERICH6,-0.00022946063969950074
CLRN1,-8.334687116680856e-07
GMPS,0.1850999444267325
TIPARP,-0.48482186759387996
CCNL1,-0.16131750240511633
PTX3,-0.000298275942175238
HESX1,-0.006610953466839164
DCLK3,-7.943696660898494e-05
SLMAP,0.08119786770289039
SMIM14,-0.14394387597897407
RPP14,0.07399340866781619
ABHD6,0.0822119814892521
DNASE1L3,-8.468816320010201e-06
CFAP20DC,-0.013383818623817845
RBM47,0.1949311069364924
APBB2,0.03829931267645116
IL17RC,-0.0008361636995932472
CRELD1,0.047490308915174834
FANCD2OS,7.829345338512735e-05
PCOLCE2,0.005485248903422798
U2SURP,0.3938379780142547
MTMR14,-0.020938143083937932
TTC14,-0.335903298440962
CXCL3,0.0004550773411528592
CXCL5,-3.0888811742996856e-05
PPBP,-4.540025877017578e-06
PF4,1.5750158466887643e-05
MTHFD2L,0.04805725337281978
CXCL1,2.2488736115235094e-05
RCHY1,-0.03607138568373425
PLSCR2,-0.0017919424103791778
CCDC158,1.4149008137736575e-05
CPA3,4.8800276905989024e-05
GYG1,-0.07387825463335279
HPS3,-0.34740603660367075
TM4SF18,-9.124990282245355e-06
TOPBP1,-0.022456688159834037
RYK,0.16732896477314793
SNRK,-0.4600613133937751
TCF23,-3.384733963549072e-06
DNAJC5G,6.137966290108125e-05
UCN,-0.0018158684011203687
ZNF513,-0.03560046513616749
SLC4A1AP,0.029525334080760746
PLB1,-0.001049448160519789
SPDYA,-0.0002906986785957897
KIAA1143,0.007162150593083116
KIF15,-0.35018941541287174
TGM4,1.2957833786877091e-05
WDR43,1.4184124351959708
ZDHHC3,-0.11065997558264551
CDCP1,-0.02518825126997535
CLEC3B,-1.1548354311303243e-07
SLC6A20,-0.0010960025282854722
LZTFL1,-0.3565506012652345
FYCO1,-0.000535179545398945
CCR1,0.028364761023648266
RTP3,-5.011302938126844e-06
LRRC2,-0.01226671758314884
ELP6,-0.04532662337848525
FBXO40,-5.826985906709548e-07
DTX3L,-0.8360052170826877
ZNF148,0.00758769673687365
NMNAT3,0.0021266122801598753
SMIM12,0.21033931699066089
ZMYM6,-0.06038385470420396
TPRA1,0.256433827489403
YEATS2,0.11011870764982912
GRIK3,-1.547672361579387e-06
ZC3H12A,0.22808469507404872
MEAF6,0.5086452880050873
SNIP1,-0.03797106746486445
DNALI1,-0.011762299830790844
POLR2H,0.8104775885179885
KLF15,0.0005884156257799106
CFAP100,4.371681995925123e-06
CAMK2N2,-0.00044002541532526303
LIPH,-0.0019199161247867953
TMEM41A,0.08675351783799531
RPN1,0.1533289677364238
SENP2,0.016390279871989488
HEYL,0.0003379316181038503
IFT122,-0.09813536613514376
RHO,-5.049393058634305e-05
RFC4,0.06371109534221342
BAP1,0.15847189618031055
PRKCD,-0.05605908319391606
RFT1,0.3508754270548049
SFMBT1,0.017720778276503868
GNL3,1.3624960243527577
PBRM1,-0.13499470323664742
UVSSA,0.005706097192924753
TASOR,0.01761753947987943
ARHGEF3,-0.8651470638894518
SLBP,0.17803780512575496
LRPAP1,0.11820686659617863
ZDHHC19,6.3783436432775765e-06
SLC51A,3.474275779713122e-05
UBXN7,-0.055038800637355334
RNF168,-0.22086714669659924
PIGX,-0.1425922167173994
MELTF,-0.016438182650710634
OTOP1,2.3078656653887875e-06
S100P,-0.1644869392379995
ABLIM2,-0.0022060129434086453
EXO5,0.0039582598184476625
CLDN19,-7.28930593180176e-06
ERMAP,-0.07250272906258101
ZNF691,0.00025451721889455103
AIMP1,0.6271264734454989
SGMS2,0.017059859845746424
DNAJB14,-0.00457367008598486
H2AZ1,-0.5220695318969977
EMCN,-5.573526360524462e-06
SLC9B1,-0.004152922650124723
SLC9B2,0.2954188623642336
BDH2,-0.44339504483412917
PGRMC2,0.2512709537707689
CDC25A,0.296743073114083
CAMP,-1.29114984780686e-05
ZNF589,-0.05215586890773355
FBXW12,-0.00018741667539421043
PLXNB1,-0.002472256666845552
CCDC51,0.2639057554052069
ATRIP,0.0330550580143274
SHISA5,-0.43939994618176514
SPRY1,0.9183337009651116
BSN,0.0043203483805331466
APEH,0.06760256387452124
INTU,-0.00024223914689297402
HSPA4L,0.0178969409850584
MFSD8,-0.004252165928145923
ABHD18,-0.14468332653670357
CAMKV,0.007700718772586143
MON1A,0.12102739803844409
MST1R,-0.007540217602471913
RAD54L2,0.18205308076697624
TEX264,-0.19639445467220895
GRM2,-0.0027667181180297128
DUSP7,-0.030137545525088516
POC1A,-0.12246232100827237
PPM1M,-0.46068781031065853
ETNPPL,-2.5826666938524393e-05
WDR82,-0.3136772853946441
PITX2,-0.00016468018385826667
C4orf3,-0.41175252610430424
PRSS12,-1.4031542947100414e-05
NDST3,5.772213695241149e-06
HMGB2,-1.3303241364403224
SAP30,0.18666579089541757
HAND2,8.077442068048653e-06
MAD2L1,0.27947525157049813
ANXA5,-0.7112428578463401
SMIM43,-0.000246961661305656
ADAD1,-6.903689297116035e-05
MAP9,0.07596086061504256
GUCY1A1,0.007606716541445112
FBXO8,-0.12462798917718776
CEP44,-0.09789829866434141
HPGD,-1.3377786460313765
ASB5,-3.686493582159363e-05
C4orf45,-3.281248306810616e-05
TMEM144,-0.000785780828774564
GASK1B,-0.0002128463323670483
NPY1R,8.443461163433511e-06
NPY5R,9.914675442539079e-06
NAA15,0.8343999694742785
IL15,-0.054536866564472
FHIP1A,2.8583164463531546e-05
ARFIP1,0.026928060774400853
HHIP,-0.00024158338788555996
ANAPC10,0.03214845922320722
ABCE1,0.9888538256319984
OTUD4,0.5592849983666176
LSM6,0.4661280129915484
TMEM184C,0.13581005174467808
PRMT9,-0.16480935581297657
ITGA2,-0.1342023514556639
MOCS2,-0.16815714085117373
SLC45A2,-0.000527167372208188
EDIL3,0.0001583232852316672
TMEM161B,0.14842283508691162
ELOVL7,0.001042517384188051
NDUFAF2,0.520241861018201
ZNF474,7.202890791811484e-05
LMBRD2,-0.09226539610557438
RANBP3L,0.000562255903156029
NIPBL,-0.21519154036344923
RNF180,8.438948328595122e-05
ADGRV1,0.0006994750184775174
SLC25A46,0.03431597551267984
STARD4,0.5464179760065906
PGGT1B,0.003531681040039314
F2RL2,-4.13612196706344e-05
CCDC112,-0.11544390555166734
ANKRD33B,0.2009878643990786
CMBL,-0.052827976254629636
C5orf63,-0.023558132511749957
PRRC1,0.0913407973852226
F2RL1,-0.0056507962482012595
AGGF1,0.2583131448859832
WDR41,0.15134259804900707
PRDM9,-1.2435334758174762e-06
NDUFS4,-0.16973419009808643
SCGB3A2,5.497573814786939e-06
SPINK1,-1.7503522322019476e-06
HTR4,-0.0006071814470371423
ESM1,-0.00187161974549803
GRPEL2,-0.07701043300779103
CDC20B,-0.00014319593319756223
ARSK,-0.02327386818420446
RHOBTB3,0.08896219952653672
GPX8,-1.5808960810180303e-05
TIGD6,0.013299710513575015
SPZ1,1.092826368149425e-05
SERINC5,-0.9945704045967405
ENPP6,-0.07613031735098594
CAGE1,5.415763768551208e-05
CASP3,0.21242403533244136
PRIMPOL,-0.05800666711590191
ERAP1,-0.27533420343703907
ERAP2,-0.5397862492511389
CMYA5,0.0017138923458954536
EGFLAM,-0.00010731058479672405
CFAP97,0.48194970058741093
TMEM174,1.0231351647635372e-07
CARTPT,8.619085581379047e-06
RICTOR,-0.27810767023628935
TENT2,-0.025580311104369313
EBF1,-0.0033730770355479937
ANKRA2,-0.09010242934174714
UBLCP1,0.0568908718318184
FAM170A,-0.0001232392025330284
UTP15,0.405957748676129
TLR3,-0.08940007019343306
KLKB1,-0.016257814397106378
NSA2,0.32353684090968104
GFM2,0.15071853348079145
TERT,0.016223661807506975
SLC6A18,-0.00039254361240572555
CCDC127,0.08958834466231785
FOXQ1,9.628834541999389e-05
ACSL6,0.9585054654773749
IL3,4.107450087464631
CSF2,3.523889275399989
SEPTIN8,-0.0781547762488971
SHROOM1,0.009019556586019634
GDF9,-0.002334408988178589
UQCRQ,0.24281538075282416
LEAP2,0.027954981864153274
GJB7,-1.7717261197081328e-05
SLC35A1,-0.02503904352688424
GRIK2,-8.232035317977735e-06
CGAS,0.06492896390870007
FABP7,-3.692532806871117e-05
TLX3,8.054533442474585e-06
TXLNB,-0.014348634108930317
CITED2,-0.5398891611579902
CALHM4,-2.033892207618194e-05
TBXT,-7.180381260290032e-05
CREBRF,-0.44204375860082223
DCBLD1,0.01596712837576955
SFXN1,1.1078499673517856
SAMD3,-1.6249218825764356
TMEM200A,-0.17003750498441825
IL22RA2,-1.2035022289340518e-05
DACT2,0.0010960671098344961
PDSS2,0.039045617767505425
SPATA48,0.00013491726171467933
STXBP5,-0.08610996999468312
H2AC1,-6.463514761851657e-07
IL31RA,0.0037176953672653666
ANKRD55,-0.051555011175386564
RAET1E,-1.3069857829028121e-05
PI16,-0.5895214902865686
DAGLB,0.0015166901835603486
MATCAP2,-0.021183651560928163
STK17A,-0.4380897343722516
TRA2A,-0.06749112043500416
GALNT10,-0.1269909066278423
SAP30L,-0.18631150077472658
HCN1,0.0006214089069310752
MYOZ3,-5.45189243344069e-06
COG5,0.014855615703130154
NEUROD6,3.929413988814108e-06
BMT2,-0.045994571301088055
GPR85,0.0002609860988924517
SLU7,-0.16619194577369778
RP9,0.22535996552576312
PTTG1,-0.369118719797663
CAMLG,-0.055720004821927405
BMPER,-9.1496987350334e-05
RELL2,-0.01704152754600255
KCNK5,0.8801092493150792
KIF6,2.2625197561462592e-05
ZNF12,-0.03296719518083413
SLC29A4,0.00012110267222597366
TEX47,-2.919234630417116e-06
STEAP1,0.05918368529947594
CDCA7L,0.8738870117337364
SP8,2.5327448338486484e-05
MIOS,0.2117746617232471
ELAPOR2,-0.09907970764973678
USP49,-0.02848570922894232
SYTL3,0.7585832078442567
IQUB,0.0001798972529796542
HEY1,0.0009713192172043335
ZNF704,0.460535605416399
FABP5,2.2465359514302996
SHH,0.0012739276980938872
TAGAP,1.8587228818839159
COL1A2,0.0015734590311472037
FNDC1,6.221248387399103e-05
CHMP4C,-0.0002900418917395043
SLC13A4,5.8642914509115786e-06
PGAM2,-0.00011398562316885076
BRI3,-0.5484892670673316
LMTK2,0.02144606371086738
SLC35G3,-0.0009700377848227541
CTSB,-0.23016745859136978
SOX17,-3.0708499589116383e-06
DLC1,0.057053983477554714
ADCY1,-0.04577278997792432
C8orf48,-8.600883386812542e-05
SUN3,-0.0001355839665683664
C7orf57,0.00016697089464054547
HNF4G,-5.4899331356140095e-05
PEX2,0.12132842415525424
RAD21,0.06863362666720585
SLC30A8,-0.0007105592372648187
MED30,0.1893145260655016
TNFRSF11B,0.0002802986895261513
SBSPON,-0.00013029051956180948
PHKG1,0.002004626037180275
EN2,0.0009144974542293448
KCNV1,1.0510779933878805e-05
CSMD3,-7.709109626517761e-07
SPIDR,-0.032713446634807464
ORC5,0.14479774641771215
DEFA5,4.3754821984155703e-07
DNAAF5,0.3390297317252709
DEFA4,1.1795230119280902e-06
DEFA6,5.206344669104635e-06
OSGIN2,0.10487405988465243
DEFB1,-6.80901283197437e-06
SUN1,0.22418801171907343
OXR1,-0.23675896267664281
TMEM74,0.0004733874450122289
GPR146,-0.0603245595927228
GPER1,-0.000857594447009257
UNCX,5.398894191530662e-06
TMEM184A,0.00011671330782001926
NOS3,-0.011310854285651633
MICALL2,-0.0006276001267829841
CA3,-0.0004448099106518788
INTS1,0.01592808870718876
CDK5,-0.1429967062386832
SLC4A2,-0.053942940848484444
SLC7A13,-2.904742698367376e-05
FASTK,0.24080331609634253
TMUB1,-0.14117157931424407
FMC1,-0.04289257050795292
GBX1,-1.2798894641042287e-05
PHAX,0.3600715318607113
ALDH7A1,-0.00535171910800372
FOXK1,0.08812248140823542
COX6C,-0.10407354202507935
OSR2,0.0004393525836864608
YWHAZ,-0.7224091275438322
BAALC,3.34565402488028e-05
FZD6,0.11142671119304409
CTHRC1,0.04107769427974402
SLC25A32,0.8201266726526936
DCAF13,0.6297605183764637
DCSTAMP,9.212961053853933e-05
TP53INP1,-0.4585404236288585
INTS8,-0.1667578372096511
VIRMA,0.005135880654329794
FREM1,-1.0795741701548995e-05
GEM,0.024756123621809813
PDP1,-0.31898857193221003
TMEM67,-0.0016932973250045613
WASHC5,-0.12272042706911046
RPP25L,0.24098546422879508
FAM219A,-0.047297094530946104
C9orf24,-0.003771051988431638
SNAPC3,-0.2760091585974982
MYORG,-0.02233621415239429
NUDT2,-0.06031448699350206
TMEM65,-0.3730281865307685
PSIP1,-0.3955476233429617
CCDC171,-0.006270209780073345
UBAP1,-0.06981169545894494
DIRAS2,0.0016247104059474039
SYK,-0.0017502951716336689
NIPSNAP3B,-0.003308224699753501
ABCA1,-0.0018104513280673142
NFIL3,1.1047398783291904
LETM2,-0.0021032696344062685
PRKACG,1.9933819780302222e-05
FXN,0.5008149889658073
ZMAT4,5.64298315464896e-06
NKX6-3,0.00023192098416928542
TMEM71,-0.9056610272965866
MAMDC2,-0.0006259989886933364
PRSS37,2.479819593725091e-06
CPA6,-0.0011155524426597935
C8orf34,8.233095438589746e-06
ALDH1A1,-2.9203786693478676e-05
KDM1B,-2.2818487839026957e-05
HGSNAT,-0.061711535530259154
RASEF,3.3645849955892405e-05
GKAP1,-0.08489099482750888
KIF27,-0.026135234811418967
C9orf64,0.221046271803089
HNRNPK,0.3047205506257109
SSMEM1,-3.948600119947163e-05
SVEP1,1.3170349038417825e-05
TRPV6,-0.0001183483760437295
LLCFC1,9.37534487917441e-08
ANKS6,0.04225818350314284
FBP1,-0.002776303533618354
PGAP4,0.0002515070603356577
ZHX1,0.5264415784408831
CFAP47,1.2890598778230985e-05
CYBB,-4.023940134296739e-05
DYNLT3,0.062279867766032226
METTL27,-0.005249398569247731
MID1IP1,0.4616481622936215
SHOC1,-4.063523967802053e-06
CXorf58,2.878418543862736e-05
KIAA1958,0.08832940066673299
PTCHD1,3.9942386151659136e-05
RNF183,-0.00028537048670140375
ASB11,-3.161035301699323e-05
PCDH19,3.7788210471089726e-05
PIGA,0.026556450485417882
VEGFD,-0.0005551854081488512
OR1Q1,-7.200708547057829e-06
OR1K1,-2.6823726982038516e-05
STRBP,0.2935637867980761
CLDN3,1.4255610225868374e-05
GAPVD1,-0.04574671612875403
CARD19,-0.6953522769035929
WNK2,0.02791619592281621
ATP7A,-0.36242032435874333
ZNF367,-0.16040585511905403
NLGN4Y,-0.00017226924568213584
HDX,-0.012093574315353506
NDUFB6,-0.0037339602810262384
AQP7,-0.005782313970244462
NOL6,0.4942449358057296
AQP3,-2.8409571762085557
TRMT10B,-0.03307571903397272
VCP,0.23953617614609313
PIGO,0.12321595905976157
STOML2,0.741311049286419
BRWD3,-0.1869407606771213
SLITRK5,7.126962771536949e-06
MELK,-0.3068365066194775
ARMC3,2.0349435188859426e-06
OTUD1,0.03826715430458619
ARHGAP12,-0.20057704036622157
FAT3,-0.00012881875842301753
DEUP1,1.2217909142837187e-05
HECTD2,0.4193956093338753
SLC7A3,2.421195985124707e-05
FBXO33,-0.09117826682108904
INTS6L,-0.012001478515972441
GPR101,-0.00019372470411916395
CLDN2,5.59999255803771e-06
LRFN5,1.3972103226437636e-05
LRRC18,-0.0005297057703906836
SPTSSA,0.20294836835875196
WRN,0.5105626944071815
MARCHF8,-0.5643565665652006
TSHR,-0.06392971902728692
CFL2,0.0178329650942797
SUGT1,0.04944878463162805
GTF2A1,0.1515500158131351
ZCCHC24,0.0003154540771037606
PGM2L1,-0.1641098493705255
PHYHIPL,-7.159857412050488e-05
SLC16A9,0.08732856319919473
FOLR2,0.000358729411266563
INPPL1,-0.012279172596282084
PHOX2A,-1.7519383187958096e-05
MBL2,1.1715693960203804e-05
GJB2,0.0867422302820954
CRYL1,-0.14173327014531478
REEP3,0.062017638781256657
HEPACAM,-2.1405216983176316e-05
SKA3,-0.10055167106624419
MICU2,-0.11702200625059467
DDIAS,0.23738981638623963
PCF11,-0.07585186602787641
PKNOX2,1.2720135260378948e-06
LRR1,-0.09125694387945682
DNAAF2,0.3584053887219803
DEPP1,-0.0028734070237204368
MAGEC3,2.4298469121118464e-06
ZNF22,0.019218507784210415
KLHDC2,-0.2785679817665152
EML5,-0.022352712478518444
NEMF,-0.006248511350356756
RPUSD4,0.39775275837296975
ARF6,0.14837401449323195
TTC8,0.0955841857286948
TMEM63C,0.0012363599066621356
NGB,-2.2995243359896196e-05
NOXRED1,-0.010721346183936708
CDX2,-4.7304973618558395e-06
AMER2,1.2992390185051156e-05
AKR1E2,-0.03468162672992648
KBTBD6,-0.009304718357658698
SSX5,1.9495678804912737e-05
SSX3,1.2922090290378328e-05
OTX2,2.1827237170130285e-05
FAAH2,-0.06195242841964929
DRGX,0.00018498149694909653
NUDT5,0.0992614962209617
DACT1,-0.20958315077944165
OXGR1,1.14958222197604e-06
UCMA,-4.334244862716562e-05
BEND7,0.0002379898744001453
ATP5F1C,0.09990814837790629
PRPF18,0.024896902375321828
TAF3,0.026934795555605823
VSTM4,0.03843131942259804
VDAC2,0.3852678575921803
SOHLH1,-4.3419751451548765e-05
COMTD1,-0.013584566052693425
SLC18A2,-2.5310537614998736e-05
PDZD8,0.2000600599981589
ZNF503,0.00044509517348471597
ABRAXAS2,0.16929773828689115
QSOX2,0.26020629803823503
FAM204A,0.02179595664587597
NSD1,0.07744411179015698
PRDX3,0.1804112476442743
ENOX2,0.07441959289328282
GHITM,0.04623438799854762
CLEC1B,-3.869100674479054e-06
SNAPC4,0.5894646818525915
TMEM52B,-4.093212716177958e-06
PMPCA,0.509527986703917
ENTR1,0.14243921539501592
FRMD7,-1.6985387768265615e-05
AK8,-0.003900201721067553
SPACA9,-0.025973948974311913
TSC1,-0.05485299283553163
HPRT1,0.24459150596949786
BORCS5,0.1921407228674874
DIPK1B,0.0013926067014049725
ZMYND19,0.8159017061695414
STOX1,0.0142546275785402
RET,-0.003952922085108112
DDX21,1.7222093930584026
BMS1,0.7271165067891733
STK32C,0.08952879401367395
JCAD,0.00041985669081448464
OR4K2,1.4379497145496476e-05
FUNDC2,0.1258592253765379
PIP4P1,-0.23437111998178517
METTL17,0.04304186851800118
SLC39A2,0.0025783859794511607
NDRG2,-0.03230342775624124
RNASE7,-2.8440343458035103e-05
ARHGEF40,0.00034908587173820377
NSMF,0.43322914868785967
ZNF219,-0.006515556342196818
C12orf50,0.00019957193818975915
CASP7,-0.242497125686986
PPP1R36,-0.002454844560540936
CCDC186,-0.2786654700839328
VWA2,-0.00014661571429676633
METTL3,0.046758145353574254
SALL2,-0.0011376466555869415
PRAP1,0.00305273211600404
TRUB1,0.5165893219436312
ERICH6B,-5.225059522659586e-06
ZFYVE1,-0.28991867746160216
C10orf82,-0.00025208864729354887
HSPA12A,-0.005999691582717535
FRAT1,-0.027818581570420137
UBTD1,0.01991577134911876
ANKRD2,-0.004333906941522829
E2F7,-0.19598204103366157
ARHGAP42,0.001667090869523348
ISCA2,-0.08882798221910299
OTOGL,0.0004603943412178013
LARGE2,-0.0007035644371211917
PACSIN3,0.19015083150415063
TTC7B,-0.004864118554190888
SLC39A13,-0.07697913702324577
PSMC3,0.1580890644995001
RAPSN,-0.001947881719175008
AGBL2,-0.03008804175402737
TC2N,-2.343458511708514
CPSF2,0.28673146051846765
SMCO2,-0.00040983803249191805
MOAP1,-0.23209655477682944
IFI27L1,-0.33924611592516757
IFI27,-0.25933887071575346
SERPINA12,3.498746137579e-06
CLMN,0.0010943346356532223
PDZRN4,2.7485433782565244e-06
SLC6A5,-2.65348957198902e-05
CCDC38,0.0012268999789268546
NELL1,-8.684410162656543e-06
PTER,0.08750361702991472
C1QL3,0.00026115878084556377
CACNB2,0.0001161017994420835
HACD1,0.004155102772531968
ARL5B,0.020377313899729743
SMCO4,0.0036722310558304216
CEP295,-0.060348064932073175
KCNC2,3.8012157286396975e-05
TAF1D,0.7595727248652169
ABTB2,0.2701185638134254
R3HCC1L,-0.03065045169447017
AMOTL1,-0.11604532607077582
HTRA1,-3.897993579338398e-05
LIPC,-0.0549301580229976
CEP57,-0.1999853221756347
TCP11L2,-0.5644089719834522
PASD1,-3.371743718322589e-05
SPRED1,0.002035394020427533
TMCO5A,2.482231626541284e-06
GPR176,0.0038742800323558393
JAM3,0.018016469344005706
IL25,0.00014193156603071856
CMTM5,5.988834221934245e-06
GLB1L3,-0.016102530538759874
ADAMTS15,-0.0002867131091899325
SVOP,-2.344801411589924e-06
SPATA19,-0.00044293721579453157
GPT2,0.09236947902420523
AMN,0.0028896978680872727
RAB8B,-0.005290163974897233
IKBIP,0.22785939172810626
RPUSD2,0.23231905819203597
HIF1AN,-0.027002157065230015
NDUFB8,-0.17865869717106642
ZFYVE19,-0.04343606772525549
PPP1R14D,-1.938582209327061e-05
SPINT1,0.26855588882365367
FBN1,-0.009870161618284279
AVPR1A,-3.7478247888542815e-06
C16orf78,2.8330625451161693e-06
DEPDC4,-0.016745475770246453
LRTM2,0.00033345713878884213
BRD7,0.1978663517507644
CKB,0.04006184711420424
TRMT61A,0.5328194500171438
BTRC,0.09310310717296222
POLL,-0.05076777266430621
BAG5,0.23335783518001652
DPCD,0.01708894738635247
LARP6,2.954357581997289e-06
API5,0.2769228966684698
ASPG,0.00022653535873495598
ZNF319,-0.035159454880554206
HPS6,0.039808829612415164
SENP8,0.027839091312642117
NOLC1,1.1203783850838798
ALKBH3,0.13015058064345342
COPS2,0.5647779993313189
GABRB3,9.2429598860134e-05
SPIC,5.928805619270919e-06
TBATA,4.100359965303551e-06
SGPL1,0.5217174113680851
FRS2,-0.022893809145364374
CCT2,0.8799380417272271
PCBD1,0.343377329488454
ARIH1,0.0644997226897136
DNAAF8,0.0011040411538225272
CLMP,-0.0007874150541072525
SCN3B,-0.0008321615923515863
COX11,0.01578469382815939
ZNF202,0.2134264925306393
FAM227B,-0.022426506282307555
STXBP4,-0.01844739795107908
CYYR1,-1.0488773315700834e-05
CUL5,0.24642468162199793
MYRFL,6.173046809764091e-05
WBP1L,-0.11109308557656053
BORCS7,-0.10378711925164197
C2,-0.0016613765824579198
PLEKHF1,-0.3284573400755829
TMEM100,-4.032635289365288e-05
ANAPC16,-0.00695426667347343
SMPD1,-0.7250834145747507
APBB1,-0.12838014603098408
SYNPO2L,0.0001439957946875037
NUDT13,-0.00830808640061952
C11orf65,-0.006017481747286309
TRIM44,0.048457171552605205
CCDC182,-1.5078507577046681e-05
ILK,-0.6103057028534623
TAF10,-0.04784450252975603
TPP1,-0.6961530473496982
DCHS1,0.007434584099419797
NETO1,0.0022401554857606402
MSS51,-0.0384943381707295
CYB5A,0.031924389372843365
USP54,0.07969295231254775
RAG1,-0.0009692187366745887
IFTAP,-0.005451352333912831
WDR88,-9.828149425325223e-07
OR10A5,8.580708472381776e-06
ATP9B,-0.08926177021695891
PPFIBP2,-0.11478607756749899
MOGAT2,8.063972962089986e-08
CYB5R2,0.0013010227445549387
SERPINB7,1.5426456817162556e-05
GARRE1,-0.08886404947420479
SERPINB8,0.16805404348712943
TUB,0.002418423111889126
RIC3,-0.048320556454076874
LMO1,0.0012080528649848613
IDH3A,0.6528300573961944
WDR72,-7.023687408733888e-05
CRABP1,-5.132318442194046e-05
PLD4,3.5400992157191236e-05
ZMAT1,-0.05283814539391662
XRRA1,0.05453335139126875
TRIM66,0.0009294839545797018
RNF169,-0.015074398603801109
DENND2B,-0.002752042602815679
CDYL2,0.07680775127649936
TMEM130,0.0003516644040859818
PRTG,0.00018073103403340235
CENPN,0.1779820324259287
AKIP1,-0.06651365783811958
ATMIN,0.08443882078717058
C16orf46,0.00627785833046474
TMEM41B,-0.3766188601089283
LEO1,0.3094088437757281
ZNF143,0.007268415465610856
TMX3,0.07431003107815992
MFAP4,2.352644028922711e-05
WEE1,0.013513435007267871
MAPK7,-0.3081089559238185
PRKCB,-0.43529414977937053
HDGFL3,-0.1252105623272899
NDST2,-0.010881542651811467
MCM7,-0.10917300932021679
CLEC3A,-9.64354186791288e-06
CCDC68,-0.0003925634355255317
CLEC4E,-2.4403543502759786e-05
ZNF3,0.009378098457372253
CLEC4D,2.682887067633721e-05
ZSCAN21,-0.0022086967615563835
RIMKLB,0.0050070543575084225
A2ML1,9.451443186485513e-06
BEAN1,0.00016664449951364266
TK2,-0.16311753475442778
TMED3,0.40598095221605834
SLC38A8,6.796160567580196e-05
SEC11C,0.5785293874340625
CPLX4,9.117907287286181e-05
GALR1,-4.4611412752681416e-05
TMEM135,-0.10371357850294982
IQCD,-0.0020997644530995735
NDEL1,0.061781241083052496
CENPV,0.5898189467452954
CDH16,0.00018247216788580957
RRAD,0.012343020162625203
CIAO2B,0.36788328593812114
CFAP52,2.431380579171773e-05
HSP90B1,0.5233352163663298
MC4R,1.2897762532458554e-05
BLCAP,-0.0275336602477928
SERPINB12,-4.273484691882026e-06
CHRFAM7A,-8.31979906005992e-06
ATF7IP2,-0.17477325034505964
MMP10,0.00446259893178826
TVP23A,-0.0025574249378700815
BEX3,-0.4603225140212026
TMPRSS5,-0.0026842897317582957
COG1,0.022881139215138402
PLEKHA7,0.03790153064533204
ZNF606,-0.05791974966732662
ZCCHC18,0.003447484212688116
B2M,-0.7384139113657211
ZNF592,-0.21580723356238607
GOLM2,-0.1887188427852068
HTR3A,-6.6164953121689145e-06
NNMT,-4.697839356664729e-05
ACSM1,-0.0013160455220666025
AP1G1,-0.07591874255035358
SLFN5,-2.211642233735623
CATSPER2,0.003510422199535703
BMERB1,0.3099015650877511
MARF1,-0.11874116575778781
SAAL1,0.18761439275190928
YPEL4,-0.00023585523182758923
PPIB,-0.1019559108275867
LDHC,0.00018417542273375248
CIAO2A,-0.014019530825882143
LDHAL6A,-0.00015790051395995008
FAM111A,-0.8703757012235249
PCLAF,-0.7543644906559536
KIF7,0.0673241764525935
LDHD,-0.0009270963033556786
PLIN1,-0.0008095179457353819
PEX11A,-0.0062158783279749955
TMEM170A,0.18482106022243705
MESP1,0.015736386775916024
ANPEP,-0.03528369959380037
SCNN1G,-8.162597811690981e-06
RBPMS2,0.0006624434923056699
NAV2,-0.003031366628457493
ANKDD1A,-0.15518933935577842
GLYATL1,3.586882223784158e-06
C18orf54,-0.00261028261487789
DCTN5,0.009437156520076179
TERF2IP,0.17553666838301774
PLK1,-0.36145078706587985
CLPX,0.15647528372720376
GPR182,-8.393081587767848e-05
ZBTB39,0.1560763660468732
CACNG2,-1.8029615270607465e-06
TAC3,-0.0007437486981757912
MYO1A,0.0008962258202365597
CHP2,1.1733150368150869e-06
NEMP1,0.010477636528182455
OR4D6,-2.4036466706004526e-06
NAB2,0.8457757978529624
VPS39,-0.24295174428127997
STAT6,0.17570348550805792
PATL1,0.1713642583487709
ATP23,-0.17761130767788905
ELFN2,-0.0041408756215272745
STX3,-0.815796077977007
PIP4K2C,-0.02080309391438956
MTMR10,-0.24876148042969237
YWHAB,-0.15567795274533114
C15orf48,-0.009993328705725328
SCG5,-0.018147247514028034
GREM1,0.00011350549772987026
NYAP1,-0.0010494991821611349
