gene,my_score,author_coef,coef_sem,coef_rank,known_regulators,known,highlight
MBTPS2,-0.038959816,0.0148495090209029,0.0011573082456232,0.0952623535404992,False,other,
MCAT,-0.25010076,0.0157780340042579,0.0007268651289377,0.0845644421803362,False,other,
MCCC2,0.28416246,0.0020403039006907,0.0009087464293846,0.3937850229240958,False,other,
MCEE,0.110740185,0.0063817719398233,0.0007458053557633,0.2618441161487519,False,other,
MCF2L2,-0.17374083,0.0219750311733888,0.0007052236847461,0.0285277636271013,False,other,
MCFD2,-0.6127325,-0.0210586800151374,0.0007238509574279,0.9319918492103922,False,other,
MCM8,-0.090004146,0.0275320137726459,0.0007109821124495,0.0091696383087111,False,other,
MCMBP,0.07517653,-0.0073361569995216,0.0004471165396913,0.6849210392256749,False,other,
MCPH1,0.071323834,0.0158270139709857,0.0009096421452195,0.0840550178298522,False,other,
MCTS1,0.1801222,-0.0057146679646948,0.0008678830001523,0.6385634233316353,False,other,
MCUB,0.20980103,0.0085031379116783,0.00070473631339,0.2119205298013245,False,other,
MCUR1,0.18822372,-0.01956846044446,0.000856421591175,0.9161996943453896,False,other,
MDH2,0.07203254,0.017869836416693,0.0008691178995351,0.0590932246561385,False,other,
MDM4,0.2438598,-0.0174526140747671,0.000618663855181,0.8932755985736118,False,other,
ME3,0.161201,-0.0039647844394072,0.0007156625437003,0.5843097300050942,False,other,
MEAF6,0.078755185,-0.0157882772684797,0.0011382346714016,0.8736627610799796,False,other,
MECR,-0.028935239,0.01820074988646,0.0015242286645608,0.0552725420275089,False,other,
MED1,-0.29832834,0.0032884475103429,0.0010991304714411,0.3537952114111054,False,other,
MED10,-0.036111377,-0.0030084313478417,0.0010548675620841,0.5573102394294447,False,other,
MED12,-1.6407304,0.0029588307571458,0.0009488718860357,0.3632195618950586,False,other,
MED13,-0.50843567,0.0090852319304642,0.0008053273674514,0.195109526235354,False,other,
MED13L,-0.153038,0.0122150137893977,0.0007369548287557,0.1398369842078451,False,other,
MED14,-0.4596513,-0.0092552342174708,0.0006316116984879,0.7409577177789098,False,other,
MED15,0.5143139,0.0185640705621603,0.0006867120308076,0.0529801324503311,False,other,
MED19,-1.4658902,-0.005038798321055,0.0006830180559105,0.6194600101884871,False,other,
MED23,-0.39732772,0.0011985202474521,0.0008179447950269,0.4197656647987773,False,other,
MED24,0.1467171,0.0082632686984472,0.0010961590406816,0.21650534895568,False,other,
MED30,0.14206085,0.0160387253442862,0.0007785772258096,0.0815078960774325,False,other,
MED8,0.089723825,0.0091948329307101,0.0006059561389637,0.1920529801324503,False,other,
MEF2D,0.1192393,0.0128956120201205,0.0010843670821987,0.1253183902190524,False,other,
