gene,score,guide_signif,guide_all,n_downstream,n_cells_target,n_guides,single_guide,ontarget_signif,distal_offtarget,neighboring_KD,qc_pass,status,hub_flag,k562_concordance,specificity_flag,axis,condition,specificity_call,is_clean,clean_strict
YBX1,0.0155622,,,31.0,71.0,2.0,False,True,False,False,False,novel,,0.4955,cell-line-shared/generic,polarization,Stim8hr,cell-line-shared/generic,False,False
EPB41,0.015583896,,0.0429893335213869,0.0,961.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ZNF462,0.015590615,-0.7718158211909265,0.1475331280462939,5.0,530.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CCR7,0.015590621,0.9503502033192932,0.0700894017300988,2.0,934.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
REST,0.015595828,0.4794170906391033,0.286679438489901,186.0,91.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
RNF187,0.015599421,0.9482544381160424,0.1459908088826591,0.0,372.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
KCNH4,0.015621859,0.9867371508591024,0.1242000382460681,14.0,124.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
AGAP9,0.015624614,,0.0773338486534399,0.0,458.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ZNF704,0.015627611,0.9499336392578508,0.0065184675512605,1.0,624.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PEX1,0.015632467,,,46.0,99.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TANGO2,0.015645588,,0.0904874532901694,0.0,446.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
APMAP,0.015647836,0.5217028426877934,0.0741721885054705,39.0,723.0,2.0,False,True,False,False,True,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ZER1,0.01565197,,0.0809956670261291,0.0,676.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
DMAC1,0.015652198,-0.0718730107010926,0.1447531102213819,14.0,137.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
FGF9,0.01566886,,,0.0,210.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
YIPF3,0.015677901,0.8569581351118619,0.1504783482322811,27.0,433.0,2.0,False,True,False,False,True,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ADAM10,0.015684107,,,29.0,47.0,1.0,True,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
KMT5A,0.015685758,,,5.0,192.0,1.0,True,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CUL7,0.015685808,,,1.0,250.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
YIF1A,0.015694253,1.0,0.0746345168991544,2.0,714.0,2.0,False,True,False,False,False,novel,,0.3802,,polarization,Stim8hr,T-cell-specific(measured),True,True
GAK,0.015696837,,,2.0,273.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ADCK5,0.015699849,1.0,0.123169568879369,1.0,1062.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PYGO2,0.015706338,,0.0166675649592222,0.0,427.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NDUFS1,0.015712447,1.0,0.1066780024625281,4.0,530.0,2.0,False,True,False,True,False,novel,,0.3039,,polarization,Stim8hr,T-cell-specific(measured),True,True
LRRC40,0.01571795,1.0,0.1358170952933363,3.0,452.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TMEM60,0.01574072,,,3.0,436.0,2.0,False,True,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CAPN3,0.015747081,,0.108624348753709,0.0,982.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MFNG,0.01574894,0.8323345765653736,0.1550704784296586,0.0,526.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
EMC4,0.015754309,1.0,0.0498665095428994,38.0,283.0,2.0,False,True,False,False,True,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TRAPPC13,0.015777947,0.9808500786391922,0.1418746135515647,125.0,568.0,2.0,False,True,False,False,True,novel,,,,polarization,Stim8hr,no-K562-data,True,False
RCAN3,0.0157918,0.5477665937845969,0.1063571264499722,12.0,609.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PLAGL1,0.015793748,,0.0793056747624599,0.0,497.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TMEM191B,0.015797365,,-0.0104213736626813,0.0,838.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
DDX31,0.015803346,0.8927838549068388,0.1677438023011393,38.0,371.0,2.0,False,True,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
AAMDC,0.015815403,,,1.0,287.0,1.0,True,False,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
VAMP7,0.015824404,0.6350556219278702,0.0311336555786706,11.0,1295.0,2.0,False,True,False,True,False,novel,,0.215,,polarization,Stim8hr,T-cell-specific(measured),True,True
GDAP2,0.015825337,0.4691405073421085,0.3662769548269283,507.0,102.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
POLDIP2,0.015825376,0.8452518040656521,0.0351725061367909,26.0,983.0,2.0,False,True,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
HSD3B7,0.015827464,,0.0981741943154441,8.0,801.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CD14,0.015837234,-1.0,0.0484724380518325,2.0,473.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ZNF669,0.01583724,,0.0639851334330026,0.0,792.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
FHIP2B,0.01583941,0.4748747461331001,0.1281505924671877,5.0,410.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
RAC3,0.015856331,,,0.0,356.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ARL5A,0.015856586,1.0,0.104035226588485,0.0,495.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PRDX1,0.015862867,1.0,0.1399409313093222,0.0,463.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
STMN1,0.0158648,,0.1198787937086567,9.0,195.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ATP13A2,0.015879668,,,0.0,542.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CCL4L2,0.015879856,-0.3485936694487835,0.0976356582508087,1.0,342.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
E2F2,0.015880248,,,0.0,363.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
FTL,0.015883178,1.0,-0.0345658999032083,2.0,1772.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
RAD54L,0.015883336,0.5970557659282036,0.109638397221616,3.0,625.0,2.0,False,True,False,False,False,novel,,0.181,,polarization,Stim8hr,T-cell-specific(measured),True,True
CXCL8,0.015886456,1.0,0.0762924348726865,0.0,389.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
AKR1B1,0.01588654,0.619313598022744,0.1565322494269678,2.0,320.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NPEPPS,0.015892588,-0.3785690264883792,0.0535363457881226,4.0,304.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
GLIS1,0.015896093,,,0.0,388.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ZNF133,0.015901044,,0.1017356510075587,0.0,602.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
VEGFB,0.015905121,,,1.0,758.0,2.0,False,True,False,False,False,novel,,0.3266,,polarization,Stim8hr,T-cell-specific(measured),True,True
CAPN10,0.015905662,-1.0,0.0986925303431801,2.0,584.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PIK3CD,0.015912782,0.5269604302980231,0.1222586660557068,3.0,393.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TRPC4AP,0.015912998,0.7618472917437787,0.1136536760017741,2.0,797.0,2.0,False,True,False,False,False,novel,,0.1855,,polarization,Stim8hr,T-cell-specific(measured),True,True
HIBCH,0.015919026,,-0.060443297380042,6.0,1336.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CLDN3,0.015934553,0.2827203637932133,0.0693868723366424,2.0,490.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CAMKMT,0.015944835,1.0,0.0206737818122941,2.0,848.0,2.0,False,True,False,True,False,novel,,0.1663,,polarization,Stim8hr,T-cell-specific(measured),True,True
ZNF574,0.015946256,,,87.0,92.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MGAT5,0.015967704,0.9214774728818632,0.1224159515046061,0.0,936.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
DMRT1,0.015969368,,0.0953413731277998,0.0,893.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CD274,0.015969476,0.3336294250189666,0.0869571415502893,166.0,1490.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
POLK,0.015978102,1.0,0.0144863719869785,1.0,2265.0,2.0,False,True,False,False,False,novel,,0.3163,,polarization,Stim8hr,T-cell-specific(measured),True,True
FAM217B,0.015983334,-1.0,0.0721669054844194,1.0,442.0,2.0,False,True,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
RICTOR,0.015994072,,0.2285795935375239,38.0,574.0,2.0,False,True,False,False,False,novel,,0.4619,,polarization,Stim8hr,T-cell-specific(measured),True,True
POP7,0.015997661,,,83.0,28.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SMIM29,0.01599979,0.3609776292575907,-0.0015685395633595,4.0,1234.0,2.0,False,True,False,False,False,novel,,0.1441,,polarization,Stim8hr,T-cell-specific(measured),True,True
PYHIN1,0.016013475,,0.0643059936534743,0.0,985.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
GOLGA4,0.016015401,,0.0062209939771033,0.0,252.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
EFR3A,0.016032448,,,2029.0,69.0,2.0,False,True,False,False,False,novel,hub/broad-effect,,,polarization,Stim8hr,no-K562-data,False,False
CHST12,0.01603797,0.9354982106826442,0.1409536334217346,1.0,357.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TMEM181,0.016051633,,,8.0,290.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
VEZF1,0.016054522,0.9828010118932766,0.1552610858465584,41.0,413.0,2.0,False,True,False,False,True,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SH2D2A,0.016055364,0.9979764778953918,0.1624425548786881,3.0,948.0,2.0,False,True,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
EIF5,0.016055578,-0.6338877250991446,-0.0088600016775502,3.0,513.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CASP8,0.016062066,,0.0796984456666011,0.0,355.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SV2A,0.016070927,,,1.0,138.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
HRAS,0.016074095,1.0,0.0387209353647215,1.0,554.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PRKCZ,0.016083969,,,2.0,427.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CEP350,0.016092908,,,73.0,149.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
KDM2B,0.016095644,,0.0177359348091206,0.0,748.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
EXOC3,0.016106404,,,4.0,54.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
BAIAP2,0.01611483,1.0,0.0102467754680873,1.0,1182.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ARAP2,0.016148549,0.4540322781987912,0.0799232916878384,1.0,426.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
FLACC1,0.016156409,,0.0225785861612577,0.0,1117.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
UBTD1,0.016169695,-1.0,0.1163310531567247,3.0,499.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
FBXO31,0.016170852,1.0,0.0402454373805655,0.0,610.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TRNAU1AP,0.016188154,,,3.0,64.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TM7SF2,0.016193448,-0.3811150975004662,0.0273813182298405,2.0,879.0,2.0,False,True,False,False,False,novel,,0.2698,,polarization,Stim8hr,T-cell-specific(measured),True,True
TSSK4,0.016204065,,,0.0,189.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ZNF184,0.016208854,0.6395468549807791,0.0317090862624795,6.0,508.0,2.0,False,True,False,False,False,novel,,0.0868,,polarization,Stim8hr,T-cell-specific(measured),True,True
FNDC3B,0.016209653,,-0.0678095392116337,0.0,730.0,1.0,True,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
POLG2,0.016212797,-0.0686660812229156,0.2694352776952092,49.0,135.0,2.0,False,True,False,False,False,novel,,0.4973,cell-line-shared/generic,polarization,Stim8hr,cell-line-shared/generic,False,False
JOSD2,0.016230322,0.5265829671422759,0.0285673715916627,22.0,424.0,2.0,False,True,False,False,True,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NECTIN3,0.016232174,1.0,0.0734557329086965,1.0,728.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
IRAK3,0.01623857,,0.0938430571871507,0.0,537.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
STXBP1,0.016249293,1.0,0.0188062404815324,2.0,813.0,2.0,False,True,False,False,False,novel,,0.2984,,polarization,Stim8hr,T-cell-specific(measured),True,True
ZNF703,0.016276667,,,473.0,109.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TMEM199,0.016301766,,,1.0,522.0,2.0,False,True,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
EIF4E2,0.01630566,0.4871206401451456,0.0716777356646496,2.0,542.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CNNM4,0.016305722,0.3845988115415748,0.1443633448896159,2.0,621.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
R3HDM1,0.016307553,,0.0537784226280075,3.0,914.0,2.0,False,True,False,True,False,novel,,0.298,,polarization,Stim8hr,T-cell-specific(measured),True,True
PRPSAP2,0.016316231,0.697217876149381,0.0531586111899168,4.0,331.0,2.0,False,True,False,False,False,novel,,0.2805,,polarization,Stim8hr,T-cell-specific(measured),True,True
CD3G,0.01632553,0.8329330507815833,0.7144900727155363,4965.0,230.0,2.0,False,True,False,True,False,novel,hub/broad-effect,,,polarization,Stim8hr,no-K562-data,False,False
UBE2N,0.016333435,,,325.0,107.0,2.0,False,True,False,False,False,novel,,0.1584,,polarization,Stim8hr,T-cell-specific(measured),True,True
PRPF38B,0.016349642,,,133.0,71.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
LYSMD4,0.016352206,0.8932246263644761,0.1260789427430909,2.0,689.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PLCG1,0.016358515,0.8230757543316886,0.6814276352353379,5032.0,421.0,2.0,False,True,False,False,True,novel,hub/broad-effect,0.3507,,polarization,Stim8hr,T-cell-specific(measured),False,False
NDUFAF8,0.016371405,0.5142267755795669,0.0757907747084139,0.0,509.0,2.0,False,True,False,False,False,novel,,0.2256,,polarization,Stim8hr,T-cell-specific(measured),True,True
NFIX,0.016373578,,0.067478278257716,38.0,402.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ZNF354A,0.016377438,,0.1331323165071568,0.0,532.0,2.0,False,True,False,False,False,novel,,0.1697,,polarization,Stim8hr,T-cell-specific(measured),True,True
CRAMP1,0.016380258,-1.0,0.0549772877302657,1.0,199.0,1.0,True,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MIEF2,0.016389174,0.2233047029623937,0.0304330168460051,6.0,458.0,2.0,False,False,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
L3MBTL3,0.016392687,0.916978737294916,0.1634252246465299,34.0,686.0,2.0,False,True,False,False,True,novel,,0.3515,,polarization,Stim8hr,T-cell-specific(measured),True,True
EEIG2,0.016394274,0.5622812896727155,-0.0005621402712839,8.0,557.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CDC42,0.016395925,,,1.0,444.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TTC34,0.016399587,,0.0046118349668446,0.0,941.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ST7,0.016400253,,0.1132852801830067,0.0,886.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SNRPA,0.016428033,,,2.0,167.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ERRFI1,0.016428838,,0.0566696928938694,0.0,605.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
BZW2,0.016435964,0.9141808369008652,0.1062958844010015,1.0,590.0,2.0,False,True,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
AGO4,0.016436804,,,1.0,197.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ACTN1,0.016441042,0.873916710295141,0.0311631950251557,1.0,301.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
WIPF1,0.01644972,,0.0751644151644561,0.0,593.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
APEX1,0.016450362,0.561327343155555,0.1735981247571913,209.0,667.0,2.0,False,True,False,True,False,novel,,0.4146,,polarization,Stim8hr,T-cell-specific(measured),True,True
MRPL14,0.016459042,,,34.0,102.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MX2,0.016459782,,0.0862409994804007,2.0,1243.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
C9orf72,0.016470028,-0.5521638528772922,0.1051720585944718,1.0,596.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PLIN2,0.016470758,,0.0819161408433522,0.0,388.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
DHX58,0.01647087,0.9296086330941912,0.0853022919890496,4.0,611.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ARL13A,0.016484221,,0.0969407743933714,1.0,289.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
LCK,0.01648589,,,2413.0,116.0,2.0,False,True,False,False,False,novel,hub/broad-effect,,,polarization,Stim8hr,no-K562-data,False,False
CTSW,0.016488338,,-0.0067979285930479,2.0,589.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ZFP42,0.016490027,,-0.0300265034002175,1.0,720.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ZNF705A,0.016502267,,0.0153391922882591,0.0,372.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ONECUT1,0.01650287,,0.155769856392931,0.0,858.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SCAND3,0.016504232,,0.037026561409693,0.0,966.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ANXA9,0.016504413,-1.0,-0.0328061572515624,4.0,693.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ACTR3B,0.016507741,,,4.0,49.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PIGG,0.016515844,,0.0483029672773253,0.0,612.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ZFYVE9,0.016517447,-0.2999762952247298,0.0792288832281152,5.0,860.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CCDC30,0.016528528,-0.6142270621409556,-0.0167816252462363,3.0,1285.0,2.0,False,False,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PDGFB,0.01653332,0.7001090608343516,0.0425351790047384,4.0,391.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PIANP,0.016539138,,0.1072449312358904,0.0,299.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ASPSCR1,0.01654536,,0.1067014309449936,0.0,978.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
OTUD6B,0.016552119,0.8703383662088358,0.0441222355439218,3.0,184.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
UBOX5,0.01657768,,,1.0,223.0,1.0,True,True,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TFAP2B,0.016587975,,0.1461345908026684,0.0,764.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
RAPH1,0.016601214,,,0.0,590.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ABCB7,0.01660689,,,231.0,26.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
AQP3,0.016619807,,0.0782059173452746,0.0,566.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
METTL13,0.016623933,,0.0006680876937624,1.0,486.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TIPRL,0.016625648,0.4015409535113527,0.2522427591363099,1289.0,572.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PIM2,0.016625749,,0.0949628872270967,2.0,666.0,1.0,True,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CD19,0.016636245,,0.0932421439843331,0.0,616.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MLN,0.016652174,,0.0213700541127431,1.0,1036.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PEMT,0.01666255,1.0,0.1547382494567075,0.0,363.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
RNASEH2A,0.016665747,0.0368315239958715,0.2081128364690005,34.0,111.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TTLL11,0.01667828,0.4919342504218554,0.14881554295139,3.0,500.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
IGFBP2,0.0166833,,0.1015253095297034,1.0,688.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
WNT9A,0.016698416,-0.2367836277054876,0.0310138415393384,18.0,2108.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
KIAA0040,0.016699538,0.695150292169356,0.0576534707686959,1.0,935.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
KIF1B,0.016701762,,0.1186615951754471,1.0,601.0,2.0,False,True,False,False,False,novel,,0.3268,,polarization,Stim8hr,T-cell-specific(measured),True,True
CCDC171,0.016713694,,0.077280187757011,0.0,621.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NUS1,0.016726725,0.7591278659832741,0.0260626820932592,7.0,554.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
BSDC1,0.016754886,,0.0630799839272113,0.0,1023.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ZNF148,0.016764065,-0.1561540305762165,-0.0347802482644366,594.0,1096.0,2.0,False,True,False,False,False,novel,,0.513,cell-line-shared/generic,polarization,Stim8hr,cell-line-shared/generic,False,False
MARCHF9,0.016769709,0.9999989410183396,0.1601137373475246,3.0,525.0,2.0,False,True,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SEC61A2,0.016775513,,,1.0,316.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SERTAD3,0.01678625,1.0,0.0803634175436594,0.0,621.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MTMR11,0.016787387,,0.0455983487545435,0.0,877.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NONO,0.01678796,0.4257393198693905,0.1606614487277813,55.0,636.0,2.0,False,True,False,False,False,novel,,0.414,,polarization,Stim8hr,T-cell-specific(measured),True,True
CCNT1,0.016813768,0.945955849575821,0.0957630550954523,16.0,163.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SLC35E1,0.016814418,0.3318343634853892,0.0768696982433939,12.0,392.0,2.0,False,True,False,False,False,novel,,0.3354,,polarization,Stim8hr,T-cell-specific(measured),True,True
PTRH1,0.016815647,,,0.0,244.0,2.0,False,True,False,False,False,novel,,0.3129,,polarization,Stim8hr,T-cell-specific(measured),True,True
ATP5F1D,0.016817477,,,4.0,302.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
DNAAF10,0.016831905,,,45.0,70.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ADCY4,0.01683348,-0.0533398378249965,0.1109633962555709,2.0,295.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
GSS,0.016841369,0.4270109442056858,0.110439217099288,54.0,190.0,2.0,False,True,False,False,False,novel,,0.3853,,polarization,Stim8hr,T-cell-specific(measured),True,True
